t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,r_m,E_spec
8367.0,-6768762.583255414,-194107.6557814563,-244902.91148528192,353.5997988886728,-4755.6381101344,-6000.122017101659,6775972.411880486,-29392872.126185745
8368.0,-6768404.651853824,-198863.16967431526,-250902.8767791864,362.2627754886118,-4755.386632332032,-5999.804731079497,6775972.280423339,-29392872.12618611
8369.0,-6768038.0577044375,-203618.42904612035,-256902.5209474409,370.9252889458445,-4755.129068188981,-5999.479766006516,6775972.145784841,-29392872.126186475
8370.0,-6767662.801275933,-208373.42781069322,-262901.8363111994,379.5873281855354,-4754.865418033813,-5999.147122297259,6775972.007965159,-29392872.126186866
8371.0,-6767278.883048067,-213128.159882188,-268900.8151920354,388.24888213345105,-4754.595682202852,-5998.806800376064,6775971.866964472,-29392872.126187257
8372.0,-6766886.303511666,-217882.61917509892,-274899.4499119515,396.9099397159744,-4754.31986104019,-5998.4588006770655,6775971.72278296,-29392872.12618765
8373.0,-6766485.063168635,-222636.79960426837,-280897.7327933895,405.5704898601188,-4754.037954897678,-5998.10312364419,6775971.575420808,-29392872.126188062
8374.0,-6766075.162531946,-227390.69508489428,-286895.65615923994,414.2305214935421,-4753.749964134933,-5997.739769731161,6775971.424878201,-29392872.126188487
8375.0,-6765656.6021256475,-232144.29953253822,-292893.2123328519,422.89002354456056,-4753.455889119332,-5997.368739401491,6775971.271155337,-29392872.12618891
8376.0,-6765229.382484857,-236897.60686313294,-298890.39363804297,431.54898494216314,-4753.155730226013,-5996.99003312849,6775971.114252408,-29392872.126189344
8377.0,-6764793.504155763,-241650.61099299026,-304887.1923991089,440.2073946160254,-4752.849487837875,-5996.603651395255,6775970.954169617,-29392872.126189783
8378.0,-6764348.9676956255,-246403.3058388087,-310883.60094083345,448.86524149652354,-4752.53716234558,-5996.209594694677,6775970.790907168,-29392872.126190223
8379.0,-6763895.773672771,-251155.6853176814,-316879.6115884982,457.5225145147486,-4752.218754147549,-5995.807863529439,6775970.624465268,-29392872.12619069
8380.0,-6763433.922666596,-255907.7433471038,-322875.2166678923,466.1792026025204,-4751.89426364996,-5995.398458412011,6775970.454844133,-29392872.126191158
8381.0,-6762963.415267566,-260659.47384498134,-328870.40850532224,474.83529469240165,-4751.563691266752,-5994.981379864655,6775970.282043979,-29392872.126191627
8382.0,-6762484.252077212,-265410.87072963733,-334865.17942762165,483.490779717712,-4751.227037419625,-5994.55662841942,6775970.106065023,-29392872.126192123
8383.0,-6761996.433708131,-270161.9279198206,-340859.5217621611,492.145646612542,-4750.884302538033,-5994.124204618145,6775969.926907496,-29392872.126192607
8384.0,-6761499.960783987,-274912.63933471334,-346853.42783685797,500.7998843117674,-4750.535487059189,-5993.684109012456,6775969.744571622,-29392872.126193114
8385.0,-6760994.833939508,-279662.99889393896,-352846.88998018607,509.453481751063,-4750.180591428063,-5993.236342163766,6775969.559057637,-29392872.12619363
8386.0,-6760481.053820484,-284413.0005175695,-358839.90052118554,518.1064278669166,-4749.819616097382,-5992.780904643271,6775969.370365777,-29392872.126194157
8387.0,-6759958.621083773,-289162.6381261337,-364832.45178947266,526.7587115966435,-4749.452561527628,-5992.317797031957,6775969.1784962835,-29392872.1261947
8388.0,-6759427.53639729,-293911.9056406247,-370824.5361152495,535.4103218783998,-4749.0794281870385,-5991.847019920591,6775968.983449403,-29392872.126195237
8389.0,-6758887.800440016,-298660.79698250775,-376816.14582931384,544.0612476511974,-4748.700216551605,-5991.368573909727,6775968.785225384,-29392872.126195777
8390.0,-6758339.413901988,-303409.3060737279,-382807.273263069,552.7114778549171,-4748.314927105073,-5990.8824596097,6775968.583824479,-29392872.126196343
8391.0,-6757782.377484306,-308157.42683671793,-388797.9107485333,561.3610014303235,-4747.923560338943,-5990.388677640628,6775968.379246946,-29392872.126196906
8392.0,-6757216.691899127,-312905.15319440584,-394788.0506183503,570.0098073190784,-4747.526116752468,-5989.8872286324095,6775968.171493048,-29392872.126197483
8393.0,-6756642.357869668,-317652.4790702229,-400777.68520579813,578.6578844637551,-4747.12259685265,-5989.378113224726,6775967.960563049,-29392872.126198065
8394.0,-6756059.3761302,-322399.39838811115,-406766.8068447997,587.3052218078524,-4746.713001154246,-5988.861332067037,6775967.746457218,-29392872.12619866
8395.0,-6755467.747426052,-327145.9050725314,-412755.40786993224,595.9518082958089,-4746.297330179763,-5988.336885818583,6775967.529175831,-29392872.12619926
8396.0,-6754867.472513608,-331891.9930484707,-418743.4806164369,604.5976328730164,-4745.875584459457,-5987.804775148381,6775967.308719164,-29392872.126199882
8397.0,-6754258.552160306,-336637.65624145034,-424731.01742022904,613.242684485835,-4745.447764531336,-5987.265000735226,6775967.0850875,-29392872.126200497
8398.0,-6753640.987144637,-341382.8885775334,-430718.0106179074,621.8869520816057,-4745.013870941155,-5986.717563267691,6775966.858281124,-29392872.126201123
8399.0,-6753014.778256143,-346127.68398333265,-436704.4525467644,630.530424608666,-4744.573904242417,-5986.162463444122,6775966.628300327,-29392872.126201756
8400.0,-6752379.926295419,-350872.03638601827,-442690.3355447956,639.1730910163625,-4744.127864996372,-5985.599701972644,6775966.395145401,-29392872.126202412
8401.0,-6751736.43207411,-355615.93971332547,-448675.65195070964,647.8149402550662,-4743.6757537720205,-5985.029279571152,6775966.158816647,-29392872.12620306
8402.0,-6751084.296414909,-360359.3878935623,-454660.3941039379,656.4559612761855,-4743.217571146105,-5984.451196967316,6775965.919314364,-29392872.12620374
8403.0,-6750423.520151558,-365102.37485561764,-460644.5543446443,665.0961430321809,-4742.7533177031155,-5983.865454898578,6775965.676638861,-29392872.126204405
8404.0,-6749754.104128845,-369844.89452896855,-466628.1250137351,673.7354744765787,-4742.282994035285,-5983.272054112152,6775965.430790447,-29392872.12620508
8405.0,-6749076.049202605,-374586.9408436882,-472611.09845286864,682.3739445639852,-4741.806600742591,-5982.67099536502,6775965.181769436,-29392872.12620577
8406.0,-6748389.356239717,-379328.5077304537,-478593.4670044652,691.0115422501007,-4741.324138432756,-5982.062279423935,6775964.929576146,-29392872.12620647
8407.0,-6747694.026118104,-384069.5891205537,-484575.2230117165,699.6482564917333,-4740.835607721241,-5981.44590706542,6775964.6742109,-29392872.126207188
8408.0,-6746990.059726733,-388810.17894589616,-490556.358818596,708.2840762468132,-4740.341009231252,-5980.821879075763,6775964.415674026,-29392872.1262079
8409.0,-6746277.457965611,-393550.27113901614,-496536.86676986807,716.918990474407,-4739.840343593735,-5980.190196251018,6775964.153965852,-29392872.126208622
8410.0,-6745556.221745784,-398289.8596330836,-502516.73921109806,725.5529881347308,-4739.333611447375,-5979.550859397007,6775963.889086715,-29392872.126209356
8411.0,-6744826.351989342,-403028.93836191087,-508495.96848866204,734.1860581891651,-4738.820813438596,-5978.903869329314,6775963.621036952,-29392872.126210086
8412.0,-6744087.849629407,-407767.50125996076,-514474.5469497566,742.8181896002685,-4738.301950221562,-5978.249226873288,6775963.349816906,-29392872.126210842
8413.0,-6743340.715610141,-412505.542262354,-520452.4669424086,751.4493713317918,-4737.777022458173,-5977.586932864038,6775963.075426922,-29392872.12621162
8414.0,-6742584.950886743,-417243.05530487705,-526429.7208154846,760.0795923486917,-4737.246030818066,-5976.916988146439,6775962.797867355,-29392872.126212385
8415.0,-6741820.556425444,-421980.0343239901,-532406.3009187015,768.7088416171453,-4736.708975978616,-5976.239393575121,6775962.5171385575,-29392872.126213163
8416.0,-6741047.533203509,-426716.4732568343,-538382.1996026349,777.3371081045636,-4736.16585862493,-5975.554150014476,6775962.233240887,-29392872.126213953
8417.0,-6740265.882209235,-431452.36604123993,-544357.4092187304,785.9643807796062,-4735.6166794498495,-5974.861258338655,6775961.946174709,-29392872.126214735
8418.0,-6739475.60444195,-436187.706615734,-550331.9221193122,794.5906486121946,-4735.061439153951,-5974.160719431562,6775961.655940389,-29392872.12621554
8419.0,-6738676.700912011,-440922.4889195478,-556305.7306575936,803.2159005735266,-4734.500138445543,-5973.452534186861,6775961.362538298,-29392872.126216367
8420.0,-6737869.172640802,-445656.706892625,-562278.827187686,811.8401256360902,-4733.932778040664,-5972.736703507969,6775961.0659688115,-29392872.126217194
8421.0,-6737053.0206607375,-450390.3544756291,-568251.2040646095,820.4633127736777,-4733.359358663085,-5972.013228308056,6775960.766232308,-29392872.126218036
8422.0,-6736228.246015254,-455123.4256099512,-574222.8536443021,829.0854509613995,-4732.779881044306,-5971.282109510045,6775960.463329173,-29392872.12621887
8423.0,-6735394.849758815,-459855.91423771775,-580193.7682836296,837.7065291756985,-4732.194345923555,-5970.543348046612,6775960.157259791,-29392872.126219727
8424.0,-6734552.832956904,-464587.8143017983,-586163.9403403953,846.3265363943635,-4731.60275404779,-5969.79694486018,6775959.8480245555,-29392872.126220573
8425.0,-6733702.196686027,-469319.1197458133,-592133.36217335,854.9454615965439,-4731.005106171692,-5969.042900902923,6775959.535623861,-29392872.126221433
8426.0,-6732842.942033711,-474049.8245141417,-598102.0261422012,863.5632937627629,-4730.401403057672,-5968.281217136762,6775959.220058106,-29392872.1262223
8427.0,-6731975.070098502,-478779.92255192867,-604069.9246076235,872.1800218749323,-4729.791645475863,-5967.511894533365,6775958.901327695,-29392872.126223184
8428.0,-6731098.581989962,-483509.4078050934,-610037.049931268,880.7956349163661,-4729.175834204125,-5966.734934074145,6775958.579433034,-29392872.126224082
8429.0,-6730213.4788286695,-488238.27422033687,-616003.3944757718,889.4101218717943,-4728.553970028038,-5965.950336750258,6775958.254374538,-29392872.126224972
8430.0,-6729319.761746218,-492966.51574514946,-621968.9506047685,898.0234717273775,-4727.926053740906,-5965.158103562606,6775957.926152619,-29392872.12622588
8431.0,-6728417.431885215,-497694.12632781867,-627933.7106828971,906.63567347072,-4727.292086143754,-5964.358235521828,6775957.594767697,-29392872.126226798
8432.0,-6727506.490399278,-502421.09991743695,-633897.6670758122,915.2467160908847,-4726.652068045326,-5963.550733648307,6775957.260220198,-29392872.12622773
8433.0,-6726586.9384530345,-507147.43046390935,-639860.8121501938,923.8565885784066,-4726.006000262086,-5962.735598972164,6775956.9225105485,-29392872.126228653
8434.0,-6725658.777222121,-511873.11191796116,-645823.1382737567,932.4652799253067,-4725.353883618215,-5961.912832533256,6775956.581639179,-29392872.126229603
8435.0,-6724722.007893183,-516598.13823114574,-651784.6378152604,941.0727791251064,-4724.6957189456125,-5961.0824353811795,6775956.237606525,-29392872.126230557
8436.0,-6723776.63166387,-521322.5033558523,-657745.3031445191,949.6790751728411,-4724.031507083892,-5960.244408575263,6775955.890413029,-29392872.12623153
8437.0,-6722822.649742837,-526046.2012453135,-663705.1266324109,958.2841570650742,-4723.361248880384,-5959.398753184571,6775955.540059134,-29392872.12623249
8438.0,-6721860.063349741,-530769.2258536131,-669664.1006508882,966.8880137999114,-4722.68494519013,-5958.5454702879,6775955.186545287,-29392872.126233473
8439.0,-6720888.873715238,-535491.5711356938,-675622.2175729867,975.4906343770144,-4722.002596875886,-5957.684560973775,6775954.829871941,-29392872.126234457
8440.0,-6719909.082080986,-540213.2310473649,-681579.4697728357,984.0920077976149,-4721.314204808122,-5956.816026340453,6775954.470039551,-29392872.12623547
8441.0,-6718920.689699642,-544934.19954531,-687535.8496256677,992.6921230645286,-4720.619769865013,-5955.939867495921,6775954.107048578,-29392872.126236476
8442.0,-6717923.697834857,-549654.4705870949,-693491.3495078277,1001.2909691821692,-4719.919292932448,-5955.05608555789,6775953.740899486,-29392872.12623748
8443.0,-6716918.107761278,-554374.038131175,-699445.9617967835,1009.8885351565623,-4719.212774904023,-5954.164681653796,6775953.371592741,-29392872.126238506
8444.0,-6715903.920764544,-559092.896136903,-705399.6788711353,1018.4848099953595,-4718.50021668104,-5953.265656920801,6775952.9991288185,-29392872.12623954
8445.0,-6714881.138141287,-563811.0385645371,-711352.4931106252,1027.0797827078522,-4717.781619172509,-5952.359012505789,6775952.623508191,-29392872.126240596
8446.0,-6713849.761199128,-568528.459375248,-717304.3968961469,1035.6734423049859,-4717.056983295143,-5951.444749565366,6775952.244731343,-29392872.126241636
8447.0,-6712809.791256676,-573245.1525311273,-723255.3826097558,1044.2657777993734,-4716.326309973361,-5950.522869265856,6775951.862798755,-29392872.126242705
8448.0,-6711761.229643529,-577961.1119951947,-729205.4426346786,1052.8567782053094,-4715.589600139283,-5949.593372783302,6775951.4777109185,-29392872.126243763
8449.0,-6710704.077700267,-582676.3317314059,-735154.5693553224,1061.4464325387846,-4714.84685473273,-5948.656261303464,6775951.089468324,-29392872.126244836
8450.0,-6709638.336778453,-587390.8057046602,-741102.7551572855,1070.0347298174993,-4714.0980747012245,-5947.711536021818,6775950.698071467,-29392872.126245923
8451.0,-6708564.008240632,-592104.5278808085,-747049.9924273661,1078.6216590608772,-4713.343260999987,-5946.759198143552,6775950.303520849,-29392872.12624701
8452.0,-6707481.093460331,-596817.4922266603,-752996.2735535726,1087.2072092900796,-4712.582414591937,-5945.799248883567,6775949.905816976,-29392872.126248106
8453.0,-6706389.593822052,-601529.6927099923,-758941.5909251332,1095.7913695280195,-4711.815536447689,-5944.831689466477,6775949.504960353,-29392872.126249224
8454.0,-6705289.510721275,-606241.1232995556,-764885.9369325056,1104.374128799375,-4711.042627545555,-5943.8565211266005,6775949.100951496,-29392872.12625034
8455.0,-6704180.845564454,-610951.7779650834,-770829.3039673864,1112.9554761306042,-4710.263688871539,-5942.873745107968,6775948.693790918,-29392872.126251467
8456.0,-6703063.599769015,-615661.6506772987,-776771.6844227215,1121.5354005499578,-4709.478721419339,-5941.883362664314,6775948.283479144,-29392872.1262526
8457.0,-6701937.774763355,-620370.7354079221,-782713.070692715,1130.1138910874943,-4708.687726190346,-5940.885375059077,6775947.870016694,-29392872.126253746
8458.0,-6700803.37198684,-625079.0261296793,-788653.4551728396,1138.6909367750932,-4707.89070419364,-5939.8797835654,6775947.453404098,-29392872.126254912
8459.0,-6699660.392889804,-629786.5168163092,-794592.8302598458,1147.2665266464692,-4707.087656445989,-5938.866589466128,6775947.033641891,-29392872.126256075
8460.0,-6698508.838933546,-634493.2014425712,-800531.1883517719,1155.8406497371861,-4706.278583971851,-5937.845794053802,6775946.610730606,-29392872.126257252
8461.0,-6697348.711590329,-639199.073984253,-806468.5218479534,1164.4132950846708,-4705.463487803369,-5936.817398630664,6775946.184670787,-29392872.12625842
8462.0,-6696180.012343377,-643904.1284181781,-812404.8231490332,1172.9844517282268,-4704.642368980373,-5935.781404508652,6775945.755462977,-29392872.126259618
8463.0,-6695002.742686873,-648608.3587222138,-818340.0846569707,1181.5541087090487,-4703.815228550376,-5934.7378130093975,6775945.323107725,-29392872.126260817
